日経会社コード,企業名称,決算種別,連結基準,決算月数,上場コード,連結子会社数,流動資産,資産合計,流動負債,負債合計,純資産,売上高,売上原価,販管費,親会社利益,税金等調整前当期純利益,営業活動によるキャッシュフロー,投資活動によるキャッシュフロー,財務活動によるキャッシュフロー,現金及び現金同等物の期末残高,広告宣伝費,従業員数,期末従業員数,発行済株式数,年度,決算月,大分類,中分類,小分類
0032267,ロードスターキャピタル,10,1,12,11,2,56744,56983,5953,46136,10847,17920,10964,1337,3465,5031,-450,12,1013,7926,0,599,52,21444000,2021,12,2,不動産,522
0032267,ロードスターキャピタル,10,1,12,11,2,65172,65704,5691,50935,14769,23637,14276,1816,4843,7064,-1517,-232,3226,9403,0,682,64,21444000,2022,12,2,不動産,522
0032278,テンポイノベーション,10,0,12,11,0,2411,6973,1215,5443,1530,6689,5549,742,235,401,639,-370,253,1685,0,340,60,8424400,2018,03,2,不動産,521
0032278,テンポイノベーション,10,0,12,11,0,3350,8587,1493,6480,2106,8229,6669,826,509,714,434,-324,66,1862,0,436,71,8912200,2019,03,2,不動産,521
0032278,テンポイノベーション,10,0,12,11,0,4165,10233,1825,7687,2546,9985,8032,1167,564,818,923,-117,-124,2543,0,511,84,17824400,2020,03,2,不動産,521
0032278,テンポイノベーション,10,0,12,11,0,4397,10428,1755,7467,2961,10342,8511,1099,575,841,666,-139,-160,2908,0,492,74,17824400,2021,03,2,不動産,521
0032278,テンポイノベーション,10,0,12,11,0,4859,11898,1923,8570,3327,11415,9321,1183,662,986,1123,-269,-295,3467,0,532,83,17674400,2022,03,2,不動産,521
0032278,テンポイノベーション,10,1,12,11,1,5128,12882,2313,9687,3195,13070,10551,1306,885,1266,1073,-21,-1018,3501,0,448,84,17674400,2023,03,2,不動産,521
0032292,翔栄,10,0,12,12,0,694,4417,1429,4086,330,1366,857,272,114,190,1179,-1897,729,302,0,34,7,475000,2018,07,2,不動産,521
0032292,翔栄,10,0,12,12,0,907,6747,2272,6551,195,745,446,295,-134,-125,140,-2387,2407,463,0,16,4,475000,2019,07,2,不動産,521
0032292,翔栄,10,0,12,12,0,1261,7294,2209,6881,413,1453,705,309,217,276,938,-893,288,796,0,15,3,475000,2020,07,2,不動産,521
0032292,翔栄,10,0,12,12,0,1679,8343,801,7895,448,1213,680,309,27,48,90,-1153,1021,754,0,11,3,475000,2021,07,2,不動産,521
0032292,翔栄,10,0,12,12,0,2343,11567,2630,10156,1411,3830,1742,376,993,1526,3057,-3973,1656,1494,0,13,3,475000,2022,07,2,不動産,521
0032302,グローバル・リンク・マネジメン,10,1,12,11,1,11281,11691,4551,8613,3078,22644,18910,2524,755,1132,-5362,21,5387,2032,267,744,93,7546880,2018,12,2,不動産,522
0032302,グローバル・リンク・マネジメン,10,1,12,11,1,15581,16158,6276,12304,3853,25086,20903,2618,867,1364,-3299,-262,3348,1819,246,791,114,7564640,2019,12,2,不動産,522
0032302,グローバル・リンク・マネジメン,10,1,12,11,1,18101,19029,9373,14550,4478,26840,22931,2543,686,1028,-394,-586,1196,2035,149,728,112,7735140,2020,12,2,不動産,522
0032302,グローバル・リンク・マネジメン,10,0,12,11,0,20605,21767,11068,16531,5235,30675,26227,2769,1423,1930,-574,365,579,2406,140,874,119,7922752,2021,12,2,不動産,522
0032302,グローバル・リンク・マネジメン,10,1,12,11,1,30551,32319,14565,25873,6446,35673,29810,3252,1458,2280,-8290,4,9306,3451,91,907,127,7961444,2022,12,2,不動産,522
0032329,フェイスネットワーク,10,0,12,11,0,9728,12714,6142,9379,3334,13945,11408,1299,708,1046,-61,-457,2162,3458,149,334,117,4980000,2018,03,2,不動産,522
0032329,フェイスネットワーク,10,0,12,11,0,11845,13933,5083,10106,3826,14164,11626,1525,638,926,-1405,-90,785,2747,166,352,141,4980000,2019,03,2,不動産,522
0032329,フェイスネットワーク,10,0,12,11,0,11013,13295,4932,9066,4229,17105,14454,1616,548,801,1398,-38,-1727,2379,120,387,145,4980000,2020,03,2,不動産,522
0032329,フェイスネットワーク,10,0,12,11,0,9652,12632,3435,7981,4650,18774,16187,1518,585,864,3441,-614,-1213,3992,55,387,147,4980000,2021,03,2,不動産,522
0032329,フェイスネットワーク,10,0,12,11,0,14551,16826,4012,11325,5501,17020,13738,1523,1034,1511,-1904,452,2999,5539,33,393,157,4980000,2022,03,2,不動産,522
0032329,フェイスネットワーク,10,0,12,11,0,18102,20598,5285,13718,6879,20968,16613,1836,1593,2280,-1464,-143,452,4384,55,505,165,4980000,2023,03,2,不動産,522
0032335,アズ企画設計,10,0,12,12,0,3887,5257,2864,4451,805,6376,5345,629,274,433,292,-274,376,1982,0,172,40,800000,2018,02,2,不動産,522
0032335,アズ企画設計,10,0,12,12,0,4941,6419,1474,4936,1483,5296,4243,760,198,239,-1283,-156,1209,1751,0,231,51,951000,2019,02,2,不動産,522
0032335,アズ企画設計,10,0,12,12,0,5477,6781,1267,5285,1496,5509,4727,695,13,42,9,-39,257,1979,0,265,59,951000,2020,02,2,不動産,522
0032335,アズ企画設計,10,0,12,12,0,4273,5471,1029,3964,1507,7544,6738,762,10,35,1584,-155,-1328,2078,0,300,60,951000,2021,02,2,不動産,522
0032335,アズ企画設計,10,0,12,12,0,3557,3988,1182,3006,982,9592,8483,749,-526,-441,1275,-177,-1044,2132,0,241,47,957500,2022,02,2,不動産,522
0032335,アズ企画設計,10,0,12,12,0,8294,9073,2566,7599,1474,9374,8035,843,493,436,-3443,286,4052,3028,0,228,43,957500,2023,02,2,不動産,522
0032371,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,10,0,12,13,0,2805,4412,1444,1975,2436,20126,16604,2843,399,621,478,-1160,2244,2018,617,674,210,8502760,2018,10,2,不動産,522
0032371,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,10,1,12,13,4,5512,11839,2724,6082,5757,39286,32435,5657,510,899,1235,-3441,4414,4226,906,1378,347,9432855,2019,10,2,不動産,522
0032371,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,10,1,12,13,8,8453,18584,5723,11446,7137,63070,53208,7973,903,1592,2312,-3766,3545,6318,1136,2347,571,9797705,2020,10,2,不動産,522
0032371,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,10,3,12,13,0,19453,48594,11137,30921,17672,74867,64633,10689,-854,-1543,2585,-1869,8239,15275,2113,4135,739,35152375,2021,10,2,不動産,522
0032371,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,10,3,12,13,15,22863,55152,16251,35836,19316,113569,97050,15485,395,490,2238,-3012,-2686,11842,3444,5852,967,36622795,2022,10,2,不動産,522
0032388,マリオン,10,0,12,12,0,2007,16374,1501,12933,3441,2736,1560,449,251,359,1308,-122,-885,921,0,107,19,1602200,2018,09,2,不動産,521
0032388,マリオン,10,0,12,12,0,3890,16670,1559,13085,3584,2735,1644,490,221,319,1260,-1769,223,636,0,133,22,1602200,2019,09,2,不動産,521
0032388,マリオン,10,0,12,12,0,2816,16079,3372,12269,3809,3769,2632,524,258,385,2398,-637,-1033,1364,0,137,25,1602200,2020,09,2,不動産,521
0032388,マリオン,10,0,12,12,0,2139,16027,2689,12172,3854,1841,1000,547,87,129,146,-859,37,689,0,144,24,1602200,2021,09,2,不動産,521
0032388,マリオン,10,0,12,12,0,2163,15378,1369,11500,3878,2159,1340,593,60,91,969,-54,-776,828,0,156,24,1602200,2022,09,2,不動産,521
0032389,香陵住販,10,1,12,12,1,4120,8069,2154,5420,2648,5328,2842,1945,327,489,-25,-320,793,873,0,821,172,1303300,2018,09,2,不動産,521
0032389,香陵住販,10,1,12,12,2,4734,9209,2933,6284,2925,6248,3446,2223,371,550,325,-532,-45,621,0,960,205,1305300,2019,09,2,不動産,521
0032389,香陵住販,10,1,12,12,2,4239,9068,2444,5791,3276,7535,4434,2539,385,572,2137,-1184,-695,879,0,1073,220,1309950,2020,09,2,不動産,521
0032389,香陵住販,10,1,12,12,2,5358,9564,3577,5914,3649,7799,4592,2606,391,582,609,-185,-81,1222,0,1169,223,1338700,2021,09,2,不動産,521
0032389,香陵住販,10,1,12,12,2,6583,11511,4295,7465,4045,8713,5264,2654,493,737,-319,-1043,1117,976,0,1221,226,1346700,2022,09,2,不動産,521
0032390,アズーム,10,0,12,13,0,1155,1290,241,455,834,1845,1017,662,109,150,191,-17,663,1007,0,270,75,1453000,2018,09,2,不動産,521
0032390,アズーム,10,0,12,13,0,1037,1522,228,628,893,2728,1559,1075,56,94,16,-352,97,769,0,426,132,1461000,2019,09,2,不動産,521
0032390,アズーム,10,1,12,13,2,1396,1890,415,937,953,3814,2272,1317,139,223,366,-63,-36,1078,0,542,176,1461100,2020,09,2,不動産,521
0032390,アズーム,10,1,12,13,2,1884,2475,563,1180,1295,4974,2868,1598,326,505,518,-114,-2,1481,0,663,229,2955600,2021,09,2,不動産,521
0032390,アズーム,10,1,12,13,5,2291,3036,842,1267,1768,6417,3688,1850,597,872,620,-143,-188,1774,0,767,268,3000400,2022,09,2,不動産,521
0032415,ＬｅＴｅｃｈ,10,0,12,13,0,37918,46599,15395,44782,1817,19263,14863,2514,584,855,-7798,-5285,12826,476,0,983,132,2000000,2018,07,2,不動産,522
0032415,ＬｅＴｅｃｈ,10,0,12,13,0,39646,48416,12781,44766,3649,23727,18299,3109,694,1118,-1999,-282,2296,489,0,1263,158,2885200,2019,07,2,不動産,522
0032415,ＬｅＴｅｃｈ,10,0,12,13,0,33795,40981,20839,36969,4012,26703,21889,3033,100,196,9479,-787,-7542,1639,0,1026,157,3152978,2020,07,2,不動産,522
0032415,ＬｅＴｅｃｈ,10,0,12,13,0,27336,33564,17420,28909,4655,19057,15210,2624,609,937,7505,516,-8463,1197,0,778,83,3162178,2021,07,2,不動産,522
0032415,ＬｅＴｅｃｈ,10,0,12,13,0,18043,18823,11822,18757,65,18202,19505,1930,-4688,-4145,6263,2004,-8969,496,0,578,73,3295138,2022,07,2,不動産,522
0032420,霞ヶ関キャピタル,10,0,12,13,0,1551,3312,1056,2668,644,4041,2978,692,227,347,2,-649,878,606,0,170,24,1210600,2018,08,2,不動産,521
0032420,霞ヶ関キャピタル,10,1,12,13,1,5794,6944,1751,5387,1556,5352,3559,1094,435,639,-2502,-294,2762,572,0,340,38,1377600,2019,08,2,不動産,521
0032420,霞ヶ関キャピタル,10,1,12,13,7,7125,8440,2593,4567,3873,8008,5693,1989,134,197,285,-446,1668,2075,0,676,100,3206800,2020,08,2,不動産,521
0032420,霞ヶ関キャピタル,10,1,12,13,10,10705,15040,4139,10133,4906,14295,9885,3081,793,1035,972,-1641,2195,3603,0,1051,108,3334920,2021,08,2,不動産,521
0032420,霞ヶ関キャピタル,10,1,12,13,15,25759,30437,13889,21077,9360,20780,14601,4036,1018,1546,-11689,-436,13901,5390,0,1247,140,8156520,2022,08,2,不動産,521
0032433,グッドライフカンパニー,10,1,12,12,1,1850,1956,367,371,1585,2956,2103,348,345,527,809,-38,-166,1220,11,68,46,1403300,2018,12,2,不動産,522
0032433,グッドライフカンパニー,10,1,12,12,2,2507,2632,659,687,1945,4568,3609,389,360,567,51,31,-3,1300,14,86,58,1403300,2019,12,2,不動産,522
0032433,グッドライフカンパニー,10,1,12,12,4,3187,3560,1443,1489,2070,4723,3951,554,121,227,-215,-251,396,1230,39,140,70,4237800,2020,12,2,不動産,522
0032433,グッドライフカンパニー,10,1,12,12,4,4222,4920,1766,2624,2295,7390,6352,619,217,360,635,-393,841,2313,0,162,86,4248600,2021,12,2,不動産,522
0032433,グッドライフカンパニー,10,1,12,12,4,6188,7010,3531,4431,2579,8061,6864,625,310,479,-1415,-285,1738,2352,0,184,90,4248600,2022,12,2,不動産,522
0032485,スター・マイカ・ホールディング,10,0,7,11,0,46,5354,0,1837,3517,95,0,10,62,0,0,0,0,0,0,0,0,0,2018,11,2,不動産,522
0032485,スター・マイカ・ホールディング,10,1,12,11,6,75180,76123,10160,57548,18574,32164,25866,2670,2023,2925,-10269,-69,10541,4330,0,946,144,18228656,2019,11,2,不動産,522
0032485,スター・マイカ・ホールディング,10,1,12,11,6,75342,76758,10107,57045,19713,39568,33596,2689,1729,2496,4765,-378,-1312,7405,0,984,158,18228656,2020,11,2,不動産,522
0032485,スター・マイカ・ホールディング,10,1,12,11,6,79280,80843,10590,59582,21261,36897,29446,3163,2402,3534,-4914,-311,933,3112,0,1042,152,19057259,2021,11,2,不動産,522
0032485,スター・マイカ・ホールディング,10,1,12,11,6,88111,90378,12250,69104,21273,48211,38452,3661,3709,5418,-4593,-309,4901,3110,0,1097,156,17000000,2022,11,2,不動産,522
0032495,ツクルバ,10,0,12,13,0,637,975,260,529,446,531,92,923,-401,-401,-618,-135,753,304,190,290,99,813170,2018,07,2,不動産,522
0032495,ツクルバ,10,0,12,13,0,1505,1869,269,393,1475,1515,455,1040,10,7,399,-169,837,1371,115,453,121,9331700,2019,07,2,不動産,522
0032495,ツクルバ,10,0,12,13,0,1660,2162,305,1087,1074,1718,524,1344,-431,-419,-78,-526,753,1519,127,624,135,9799700,2020,07,2,不動産,522
0032495,ツクルバ,10,0,12,13,0,2646,3037,430,2158,879,1624,359,1623,-482,-481,-437,-105,1221,2197,175,803,164,10126900,2021,07,2,不動産,522
0032495,ツクルバ,10,0,12,13,0,2561,2878,538,1969,909,2766,921,2618,-822,-819,-1025,-108,544,1607,295,1258,193,11451600,2022,07,2,不動産,522
0032497,Ｌｉｖ−ｕｐ,10,0,12,12,0,3674,3752,1048,2361,1391,3189,2506,463,110,168,138,-18,-195,996,0,126,21,1000000,2018,09,2,不動産,522
0032497,Ｌｉｖ−ｕｐ,10,0,12,12,0,3297,3357,1840,1867,1489,3704,2954,538,110,167,313,31,-422,919,0,142,30,1000000,2019,09,2,不動産,522
0032497,Ｌｉｖ−ｕｐ,10,0,12,12,0,2301,2367,756,909,1458,3343,2818,485,-6,-10,1147,-50,-954,1062,0,151,35,1000000,2020,09,2,不動産,522
0032497,Ｌｉｖ−ｕｐ,10,0,12,12,0,2437,2529,1061,1149,1379,2047,1693,409,-55,-80,-106,44,214,1214,0,119,20,1000000,2021,09,2,不動産,522
0032497,Ｌｉｖ−ｕｐ,10,1,12,12,3,4042,5251,2218,4410,840,2426,1741,816,17,57,-2247,1595,332,897,0,187,50,1000000,2022,09,2,不動産,522
