会社コード,企業名,決算期,連結基準,決算月数,日経業種コード,売上高,資産合計
0050242,ビジョン,2019/12,1,12,265641,27318,15173
0050242,ビジョン,2020/12,1,12,265641,16654,11313
0050242,ビジョン,2021/12,1,12,265641,18100,14932
0050253,ファブリカコミュニケーションズ,2019/03,1,12,271704,3017,1329
0050253,ファブリカコミュニケーションズ,2020/03,1,12,271704,3903,1737
0050253,ファブリカコミュニケーションズ,2021/03,1,12,271704,4826,2267
0050253,ファブリカコミュニケーションズ,2022/03,1,12,271704,5858,3762
0050264,フリュー,2014/03,1,12,121210,24915,15660
0050264,フリュー,2015/03,1,12,121210,23911,16557
0050264,フリュー,2016/03,1,12,121210,24167,20207
0050264,フリュー,2017/03,1,12,121210,24890,22324
0050264,フリュー,2018/03,1,12,121210,25383,22857
0050264,フリュー,2019/03,1,12,121210,27134,25021
0050264,フリュー,2022/03,1,12,121210,34058,28146
0050537,ショーケース,2017/12,1,12,271704,1859,2577
0050537,ショーケース,2018/12,1,12,271704,2002,2535
0050537,ショーケース,2019/12,1,12,271704,1508,2228
0050537,ショーケース,2020/12,1,12,271704,1530,2949
0050537,ショーケース,2021/12,1,12,271704,1594,2684
0050568,土木管理総合試験所,2013/12,1,12,271704,3809,2215
0050568,土木管理総合試験所,2014/12,1,12,271704,4053,2295
0050568,土木管理総合試験所,2015/12,1,12,271704,4363,3195
0050568,土木管理総合試験所,2016/12,1,12,271704,4521,3391
0050568,土木管理総合試験所,2018/12,1,12,271704,5663,5211
0050568,土木管理総合試験所,2019/12,1,12,271704,6066,5569
0050568,土木管理総合試験所,2020/12,1,12,271704,6207,6088
0050568,土木管理総合試験所,2021/12,1,12,271704,7341,6915
0050577,オロ,2014/12,1,9,271704,1878,1440
0050577,オロ,2015/12,1,12,271704,3053,2215
0050577,オロ,2016/12,1,12,271704,3375,2560
0050577,オロ,2017/12,1,12,271704,3678,5376
0050577,オロ,2018/12,1,12,271704,4463,6637
0050577,オロ,2019/12,1,12,271704,5022,7681
0050577,オロ,2020/12,3,12,271704,4877,9720
0050577,オロ,2020/12,1,12,271704,5240,8608
0050577,オロ,2021/12,3,12,271704,5530,9347
0050577,オロ,2021/12,1,12,271704,5762,8357
0050579,アトラエ,2021/09,1,12,271704,4464,6404
0050913,エル・ティー・エス,2015/12,1,12,271704,1897,1252
0050913,エル・ティー・エス,2016/12,1,12,271704,1976,935
0050913,エル・ティー・エス,2017/12,1,12,271704,2408,1706
0050913,エル・ティー・エス,2018/12,1,12,271704,2989,1892
0050913,エル・ティー・エス,2019/12,1,12,271704,3790,2451
0050913,エル・ティー・エス,2020/12,1,12,271704,5555,4290
0050913,エル・ティー・エス,2021/12,1,12,271704,7375,5080
0050945,日本ＣＭＫ,1999/03,1,12,123225,113448,160617
0050945,日本ＣＭＫ,2000/03,1,12,123225,121246,153500
0050945,日本ＣＭＫ,2001/03,1,12,123225,122293,144749
0050945,日本ＣＭＫ,2002/03,1,12,123225,104541,149477
0050945,日本ＣＭＫ,2003/03,1,12,123225,111744,154271
0050945,日本ＣＭＫ,2004/03,1,12,123225,115366,134263
0050945,日本ＣＭＫ,2005/03,1,12,123225,116031,130514
0050945,日本ＣＭＫ,2006/03,1,12,123225,119192,136272
0050945,日本ＣＭＫ,2007/03,1,12,123225,128245,139482
0050945,日本ＣＭＫ,2008/03,1,12,123225,138502,150060
0050945,日本ＣＭＫ,2009/03,1,12,123225,107583,129044
0050945,日本ＣＭＫ,2010/03,1,12,123225,90070,124140
0050945,日本ＣＭＫ,2011/03,1,12,123225,87023,113433
0050945,日本ＣＭＫ,2012/03,1,12,123225,80563,99201
0050945,日本ＣＭＫ,2013/03,1,12,123225,72677,95434
0050945,日本ＣＭＫ,2014/03,1,12,123225,71031,97150
0050945,日本ＣＭＫ,2015/03,1,12,123225,73730,99175
0050945,日本ＣＭＫ,2016/03,1,12,123225,73098,90504
0050945,日本ＣＭＫ,2017/03,1,12,123225,75370,93748
0050945,日本ＣＭＫ,2018/03,1,12,123225,86894,94674
0050945,日本ＣＭＫ,2019/03,1,12,123225,90230,105189
0050945,日本ＣＭＫ,2020/03,1,12,123225,82619,96044
0050945,日本ＣＭＫ,2021/03,1,12,123225,69967,96501
0050945,日本ＣＭＫ,2022/03,1,12,123225,81486,104865
0051415,共和コーポレーション,2016/03,1,12,271702,11298,8331
0051415,共和コーポレーション,2017/03,1,12,271702,11833,9049
0051415,共和コーポレーション,2018/03,1,12,271702,12960,10838
0051415,共和コーポレーション,2022/03,1,12,271702,10385,12089
0051417,アイリックコーポレーション,2016/06,1,12,271704,2434,1997
0051417,アイリックコーポレーション,2017/06,1,12,271704,2848,2053
0051417,アイリックコーポレーション,2018/06,1,12,271704,3093,2132
0051417,アイリックコーポレーション,2019/06,1,12,271704,3870,4032
0051417,アイリックコーポレーション,2020/06,1,12,271704,4169,3973
0051417,アイリックコーポレーション,2021/06,1,12,271704,4638,4281
0051487,Ａｉｍｉｎｇ,2012/12,1,12,271704,1577,1442
0051487,Ａｉｍｉｎｇ,2013/12,1,12,271704,2626,1870
0051487,Ａｉｍｉｎｇ,2014/12,1,12,271704,6527,3813
0051487,Ａｉｍｉｎｇ,2015/12,1,12,271704,12168,9723
0051487,Ａｉｍｉｎｇ,2016/12,1,12,271704,9689,8914
0051487,Ａｉｍｉｎｇ,2017/12,1,12,271704,6829,6969
0051487,Ａｉｍｉｎｇ,2018/12,1,12,271704,7314,4902
0051490,テノックス,2000/03,1,12,241404,19285,15913
0051490,テノックス,2001/03,1,12,241404,23552,16235
0051490,テノックス,2002/03,1,12,241404,21392,18352
0051490,テノックス,2003/03,1,12,241404,21471,16596
0051490,テノックス,2004/03,1,12,241404,21150,16090
0051490,テノックス,2005/03,1,12,241404,19545,15788
0051490,テノックス,2006/03,1,12,241404,22976,15941
0051490,テノックス,2007/03,1,12,241404,22884,19358
0051490,テノックス,2008/03,1,12,241404,24231,16831
0051490,テノックス,2009/03,1,12,241404,26164,17552
0051490,テノックス,2010/03,1,12,241404,20338,15606
0051490,テノックス,2011/03,1,12,241404,16448,14542
0051490,テノックス,2012/03,1,12,241404,17628,14669
0051490,テノックス,2013/03,1,12,241404,19829,14949
0051490,テノックス,2014/03,1,12,241404,21601,16436
0051490,テノックス,2015/03,1,12,241404,22427,16910
0051490,テノックス,2016/03,1,12,241404,19830,16481
0051490,テノックス,2017/03,1,12,241404,18226,16780
0051490,テノックス,2018/03,1,12,241404,20441,17992
0051490,テノックス,2019/03,1,12,241404,20774,16766
0051490,テノックス,2020/03,1,12,241404,18583,18667
0051490,テノックス,2021/03,1,12,241404,15906,18163
0051490,テノックス,2022/03,1,12,241404,14817,17681
0051492,新日本製薬,2021/09,1,12,107068,33899,23197
0051513,ディーエムソリューションズ,2019/03,1,12,271704,12178,4312
0051513,ディーエムソリューションズ,2022/03,1,12,271704,16682,5192
0051774,ジェイテックコーポレーション,2021/06,1,12,119186,NA,3382
0051810,フェニックスバイオ,2014/03,1,12,271704,1152,1319
0051810,フェニックスバイオ,2015/03,1,12,271704,881,1370
0051810,フェニックスバイオ,2016/03,1,12,271704,1217,2337
0051810,フェニックスバイオ,2017/03,1,12,271704,1228,2385
0051810,フェニックスバイオ,2018/03,1,12,271704,902,2169
0051810,フェニックスバイオ,2019/03,1,12,271704,1228,1905
0051810,フェニックスバイオ,2020/03,1,12,271704,1310,2784
0051810,フェニックスバイオ,2021/03,1,12,271704,1013,2516
0051810,フェニックスバイオ,2022/03,1,12,271704,1324,2280
0052004,ビーウィズ,2020/05,1,12,271704,24900,7446
0052004,ビーウィズ,2021/05,1,12,271704,28845,8487
0052069,メタップス,2013/08,1,12,271704,1301,1554
0052069,メタップス,2014/08,1,12,271704,2265,1117
0052069,メタップス,2015/08,1,12,271704,4126,9295
0052069,メタップス,2016/08,3,12,271704,8817,15919
0052069,メタップス,2016/08,1,12,271704,8886,16910
0052069,メタップス,2017/08,3,12,271704,13572,19786
0052069,メタップス,2017/08,1,12,271704,13572,19000
0052069,メタップス,2018/08,3,12,271704,10240,22686
0052069,メタップス,2019/12,3,16,271704,13292,20884
0052069,メタップス,2020/12,3,12,271704,5020,21921
0052069,メタップス,2021/12,3,12,271704,5739,31500
0052486,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａ,2019/03,1,12,271704,8024,10746
0052486,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａ,2020/03,1,12,271704,11333,15624
0052486,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａ,2021/03,1,12,271704,11163,21093
0052486,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａ,2022/03,1,12,271704,13097,21429
0052517,東京高圧山崎,2020/03,1,12,243426,12317,9816
0052517,東京高圧山崎,2021/05,1,14,243426,12987,9210
0052620,バーチャレクス・ホールディング,2014/03,1,12,271704,4514,1484
0052620,バーチャレクス・ホールディング,2015/03,1,12,271704,3756,1226
0052620,バーチャレクス・ホールディング,2016/03,1,12,271704,3865,1375
0052620,バーチャレクス・ホールディング,2017/03,1,12,271704,4448,2798
0052620,バーチャレクス・ホールディング,2018/03,1,12,271704,5509,2297
0052620,バーチャレクス・ホールディング,2019/03,1,12,271704,6177,2764
0052620,バーチャレクス・ホールディング,2020/03,1,12,271704,5948,2336
0052620,バーチャレクス・ホールディング,2021/03,1,12,271704,5632,2581
0052620,バーチャレクス・ホールディング,2022/03,1,12,271704,6223,2853
0052628,ヒロセ通商,2014/03,1,12,252511,4991,32996
0052628,ヒロセ通商,2015/03,1,12,252511,4968,38665
0052628,ヒロセ通商,2016/03,1,12,252511,6356,47147
0052628,ヒロセ通商,2017/03,1,12,252511,6721,61511
0052628,ヒロセ通商,2018/03,1,12,252511,7671,75303
0052628,ヒロセ通商,2019/03,1,12,252511,8378,70562
0052628,ヒロセ通商,2020/03,1,12,252511,8412,87581
0052628,ヒロセ通商,2021/03,1,12,252511,8733,91014
0052628,ヒロセ通商,2022/03,1,12,252511,8722,95455
0052703,ヨシムラ・フード・ホールディン,2014/02,1,12,101010,10598,5497
0052703,ヨシムラ・フード・ホールディン,2015/02,1,12,101010,11377,6123
0052703,ヨシムラ・フード・ホールディン,2016/02,1,12,101010,12833,6178
0052703,ヨシムラ・フード・ホールディン,2017/02,1,12,101010,16241,8590
0052703,ヨシムラ・フード・ホールディン,2018/02,1,12,101010,20035,10728
0052703,ヨシムラ・フード・ホールディン,2019/02,1,12,101010,23716,15180
0052703,ヨシムラ・フード・ホールディン,2020/02,1,12,101010,29875,23335
0052703,ヨシムラ・フード・ホールディン,2021/02,1,12,101010,29289,23150
0052703,ヨシムラ・フード・ホールディン,2022/02,1,12,101010,29283,23743
0052771,東計電算,1999/12,1,12,271704,11139,8362
0052771,東計電算,2000/12,1,12,271704,10972,9674
0052771,東計電算,2001/12,1,12,271704,11030,9370
0052771,東計電算,2002/12,1,12,271704,9697,9659
0052771,東計電算,2003/12,1,12,271704,9971,10605
0052771,東計電算,2004/12,1,12,271704,9862,11418
0052771,東計電算,2005/12,1,12,271704,9074,11945
0052771,東計電算,2006/12,1,12,271704,10475,13188
0052771,東計電算,2007/12,1,12,271704,11026,13444
0052771,東計電算,2008/12,1,12,271704,10864,12731
0052771,東計電算,2009/12,1,12,271704,10720,13542
0052771,東計電算,2010/12,1,12,271704,11333,14190
0052771,東計電算,2011/12,1,12,271704,10370,14169
0052771,東計電算,2012/12,1,12,271704,11411,15858
0052771,東計電算,2013/12,1,12,271704,12147,17976
0052771,東計電算,2014/12,1,12,271704,12067,20492
0052771,東計電算,2015/12,1,12,271704,12940,21593
0052771,東計電算,2016/12,1,12,271704,12601,22819
0052771,東計電算,2017/12,1,12,271704,13378,26176
0052771,東計電算,2018/12,1,12,271704,14904,27448
0052771,東計電算,2019/12,1,12,271704,15300,32264
0052771,東計電算,2020/12,1,12,271704,15848,33473
0052771,東計電算,2021/12,1,12,271704,16782,34760
0052802,ティーケーピー,2015/02,1,12,253521,14162,11352
0052802,ティーケーピー,2016/02,1,12,253521,17941,16612
0052802,ティーケーピー,2017/02,1,12,253521,21978,24140
0052802,ティーケーピー,2018/02,1,12,253521,28689,34530
0052802,ティーケーピー,2019/02,1,12,253521,35523,51066
0052802,ティーケーピー,2020/02,1,12,253521,54343,117551
0052802,ティーケーピー,2021/02,1,12,253521,43138,116946
0052802,ティーケーピー,2022/02,1,12,253521,44685,111280
0053146,キュービーネットホールディング,2016/06,3,12,271704,16675,22173
0053146,キュービーネットホールディング,2016/06,1,12,271704,16675,21151
0053146,キュービーネットホールディング,2017/06,3,12,271704,17971,23573
0053146,キュービーネットホールディング,2018/06,3,12,271704,19287,23555
0053146,キュービーネットホールディング,2019/06,3,12,271704,20864,24282
0053146,キュービーネットホールディング,2020/06,3,12,271704,19089,32721
0053146,キュービーネットホールディング,2021/06,3,12,271704,18933,30634
0053364,交換できるくん,2022/03,1,12,245444,4807,1483
0053634,東名,2017/08,1,12,265641,7924,4648
0053634,東名,2018/08,1,12,265641,9894,5487
0053634,東名,2019/08,1,12,265641,10855,7118
0053634,東名,2020/08,1,12,265641,11517,7647
0053634,東名,2021/08,1,12,265641,13027,7790
0053640,ウォンテッドリー,2017/08,1,12,271704,1289,836
0053640,ウォンテッドリー,2018/08,1,12,271704,2163,1204
0053640,ウォンテッドリー,2019/08,1,12,271704,2922,1747
0053640,ウォンテッドリー,2020/08,1,12,271704,3094,1951
0053640,ウォンテッドリー,2021/08,1,12,271704,3574,2313
0053765,ペットゴー,2020/03,1,12,245444,8131,2134
0053765,ペットゴー,2021/03,1,12,245444,9455,2293
0053765,ペットゴー,2022/03,1,12,245444,9650,2488
0053787,クレステック,2013/06,1,12,133325,11716,10166
0053787,クレステック,2014/06,1,12,133325,13226,10156
0053787,クレステック,2015/06,1,12,133325,14717,12023
0053787,クレステック,2016/06,1,12,133325,15560,10842
0053787,クレステック,2017/06,1,12,133325,14879,12322
0053787,クレステック,2018/06,1,12,133325,17295,12948
0053787,クレステック,2019/06,1,12,133325,17642,12403
0053787,クレステック,2020/06,1,12,133325,15964,12918
0053787,クレステック,2021/06,1,12,133325,17248,14144
0053808,ナガオカ,2013/06,1,12,121206,4820,6320
0053808,ナガオカ,2014/06,1,12,121206,6357,6570
0053808,ナガオカ,2015/06,1,12,121206,5618,8607
0053808,ナガオカ,2016/06,1,12,121206,3159,6567
0053808,ナガオカ,2017/06,1,12,121206,2956,6906
0053808,ナガオカ,2018/06,1,12,121206,4263,5250
0053808,ナガオカ,2019/06,1,12,121206,4380,4715
0053808,ナガオカ,2020/06,1,12,121206,6436,6345
0053808,ナガオカ,2021/06,1,12,121206,6263,6501
0053904,ユー・エム・シー・エレクトロニ,2014/03,1,12,123225,128145,42722
0053904,ユー・エム・シー・エレクトロニ,2015/03,1,12,123225,109660,48183
0053904,ユー・エム・シー・エレクトロニ,2016/03,1,12,123225,107368,50480
0053904,ユー・エム・シー・エレクトロニ,2017/03,1,12,123225,111782,56749
0053904,ユー・エム・シー・エレクトロニ,2018/03,1,12,123225,125841,62410
0053904,ユー・エム・シー・エレクトロニ,2019/03,1,12,123225,138665,74310
0053904,ユー・エム・シー・エレクトロニ,2020/03,1,12,123225,141010,61419
0053904,ユー・エム・シー・エレクトロニ,2021/03,1,12,123225,136179,67357
0053904,ユー・エム・シー・エレクトロニ,2022/03,1,12,123225,134550,73368
0054076,インターネットインフィニティー,2022/03,1,12,271704,4168,2829
0054134,メイテック,1999/03,1,12,271704,60802,62138
0054134,メイテック,2000/03,1,12,271704,57734,59821
0054134,メイテック,2001/03,1,12,271704,64073,69778
0054134,メイテック,2002/03,1,12,271704,64998,61927
0054134,メイテック,2003/03,1,12,271704,65737,59831
0054134,メイテック,2004/03,1,12,271704,71255,60882
0054134,メイテック,2005/03,1,12,271704,79120,68675
0054134,メイテック,2006/03,1,12,271704,83223,67185
0054134,メイテック,2007/03,1,12,271704,82230,57479
0054134,メイテック,2008/03,1,12,271704,82102,57785
0054134,メイテック,2009/03,1,12,271704,79898,54230
0054134,メイテック,2010/03,1,12,271704,53776,47625
0054134,メイテック,2011/03,1,12,271704,61790,55714
0054134,メイテック,2012/03,1,12,271704,66955,57559
0054134,メイテック,2013/03,1,12,271704,70330,58002
0054134,メイテック,2014/03,1,12,271704,74906,61445
0054134,メイテック,2015/03,1,12,271704,82136,65098
0054134,メイテック,2016/03,1,12,271704,87888,64468
0054134,メイテック,2017/03,1,12,271704,89979,66377
0054134,メイテック,2018/03,1,12,271704,93618,70934
0054134,メイテック,2019/03,1,12,271704,97736,74615
0054134,メイテック,2020/03,1,12,271704,100995,77493
0054134,メイテック,2021/03,1,12,271704,96626,75038
0054134,メイテック,2022/03,1,12,271704,107140,81590
0054145,シンデン・ハイテックス,2013/03,1,12,243428,31758,12014
0054145,シンデン・ハイテックス,2014/03,1,12,243428,38393,13754
0054145,シンデン・ハイテックス,2015/03,1,12,243428,46398,21058
0054145,シンデン・ハイテックス,2016/03,1,12,243428,49380,19469
0054145,シンデン・ハイテックス,2017/03,1,12,243428,44440,21206
0054145,シンデン・ハイテックス,2018/03,1,12,243428,54406,21706
0054145,シンデン・ハイテックス,2019/03,1,12,243428,46102,20701
0054145,シンデン・ハイテックス,2020/03,1,12,243428,44277,18193
0054145,シンデン・ハイテックス,2021/03,1,12,243428,49084,20402
0054145,シンデン・ハイテックス,2022/03,1,12,243428,43458,20888
0054227,ティビィシィ・スキヤツト,2014/10,1,12,271704,3275,3021
